precursor_name,cnt,formula,smiles,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference
HgBr2,16,HgBr2,Br[Hg]Br,35.0,80.0,45.0,50.0,20.0,35.0,71.0,95.0,24.0,87.0,10.666666666666666,95.0,79.904,200.59,120.686,120.13266666666668,53.638222222222225,79.904,234.32,265.8,31.480000000000018,255.3066666666667,13.99111111111111,265.8,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,120.0,132.0,12.0,124.0,5.333333333333333,120.0,2.0,2.96,0.96,2.64,0.4266666666666666,2.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,17.0,26.0,9.0,20.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,25.2375862069,29.48,4.242413793099999,28.065862068966666,1.8855172413777777,29.48,0.0,1.457,1.457,0.9713333333333334,0.6475555555555556,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,98.0,45.333333333333336,64.0,p,Br,-0.295334,s,Hg,-0.205137,0.09019699999999997,-324600.0,0.96,0.96,0.0,0.96,0.0
NdCl3.6H2O,16,NdCl3·6H2O,O.O.O.O.O.O.O.Cl[Nd]ClCl,1.0,60.0,59.0,7.7727272727272725,7.388429752066116,1.0,19.0,94.0,75.0,87.5909090909091,6.557851239669421,92.0,1.00794,144.242,143.23406,16.304212727272727,16.853104462809917,1.00794,14.01,1294.0,1279.99,104.80545454545455,126.32528925619835,14.01,1.0,17.0,16.0,7.363636363636363,7.338842975206611,1.0,1.0,6.0,5.0,1.7727272727272727,0.8429752066115703,1.0,31.0,201.0,170.0,57.95454545454545,29.40495867768595,31.0,1.14,3.44,2.3,2.620909090909091,0.5938016528925619,2.2,1.0,2.0,1.0,1.4545454545454546,0.4958677685950414,1.0,0.0,5.0,5.0,1.7727272727272727,2.09504132231405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.18181818181818182,0.3471074380165289,0.0,1.0,7.0,6.0,3.409090909090909,2.628099173553719,1.0,0.0,1.0,1.0,0.5454545454545454,0.4958677685950414,1.0,0.0,2.0,2.0,0.6818181818181818,0.8057851239669421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.45454545454545453,0.8677685950413223,0.0,1.0,10.0,9.0,1.6818181818181819,0.9297520661157026,1.0,6.615,34.81,28.195,11.014204545454545,5.840516528925619,6.615,0.0,7.853,7.853,4.623409090909091,3.523190082644628,7.853,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,126.63636363636364,79.61157024793388,194.0,s,H,-0.233471,s,H,-0.233471,0.0,-304333.3333333333,1.1466666666666665,2.206666666666667,1.0600000000000005,1.228205128205128,0.7495331880577407
Eu(NO3)3,15,Eu(NO3)3,[Eu+3].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-],7.0,63.0,56.0,12.0,7.846153846153846,8.0,25.0,87.0,62.0,81.07692307692308,8.62721893491124,87.0,14.0067,151.964,137.9573,25.998361538461538,19.379328994082844,15.9994,54.8,1095.0,1040.2,136.7192307692308,147.4278106508876,54.8,3.0,16.0,13.0,14.76923076923077,1.8106508875739638,16.0,2.0,6.0,4.0,2.3076923076923075,0.5680473372781063,2.0,66.0,198.0,132.0,77.3076923076923,18.568047337278106,66.0,1.185,3.44,2.255,3.1742307692307694,0.36798816568047327,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.4615384615384617,0.7455621301775147,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.5384615384615384,0.9940828402366864,0.0,5.0,9.0,4.0,6.0,0.46153846153846156,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.076923076923077,0.42603550295858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.5384615384615384,0.9940828402366864,0.0,2.0,7.0,5.0,2.6153846153846154,0.8520710059171598,2.0,9.105,36.46,27.355,12.516250000000001,4.723269230769231,9.105,0.0,6.437,6.437,1.4854615384615384,2.2853254437869825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,70.6923076923077,81.26627218934912,12.0,p,O,-0.338381,p,N,-0.266297,0.07208399999999998,-282000.0,0.3999999999999999,2.24,1.8400000000000003,0.86,1.3010764773832477
Cu(ClO4)2,15,Cu(ClO4)2,[Cu+2].[O-][Cl](=O)(=O)=O.[O-][Cl](=O)(=O)=O,8.0,29.0,21.0,11.545454545454545,5.1570247933884295,8.0,64.0,94.0,30.0,86.18181818181819,4.033057851239665,87.0,15.9994,63.546,47.5466,23.858836363636364,11.43190743801653,15.9994,54.8,1357.77,1302.97,194.4881818181818,211.50578512396694,54.8,11.0,17.0,6.0,15.727272727272727,0.8595041322314055,16.0,2.0,4.0,2.0,2.3636363636363638,0.5289256198347108,2.0,66.0,132.0,66.0,78.54545454545455,18.247933884297524,66.0,1.9,3.44,1.54,3.2490909090909095,0.2776859504132229,3.44,1.0,2.0,1.0,1.9090909090909092,0.16528925619834703,2.0,0.0,5.0,5.0,3.8181818181818183,0.6942148760330578,4.0,0.0,10.0,10.0,0.9090909090909091,1.6528925619834711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,6.636363636363637,0.9256198347107439,6.0,0.0,1.0,1.0,0.09090909090909091,0.1652892561983471,0.0,0.0,2.0,2.0,1.6363636363636365,0.5289256198347106,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.7272727272727273,0.396694214876033,2.0,9.105,24.4975,15.392499999999998,12.082272727272727,4.514628099173553,9.105,0.0,2.493,2.493,0.45327272727272727,0.7417190082644628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,40.81818181818182,41.91735537190083,12.0,p,Cl,-0.32038,p,Cl,-0.32038,0.0,-282000.0,0.2799999999999998,1.54,1.2600000000000002,0.6999999999999998,0.89095454429505
Mn(NO3)2.6H2O,15,Mn(NO3)2·6H2O,O.O.O.O.O.O.[Mn+2].[O-][N+](=O)[O-].[O-][N+](=O)[O-],1.0,25.0,24.0,5.444444444444445,3.950617283950617,1.0,52.0,92.0,40.0,87.55555555555556,3.9506172839506175,87.0,1.00794,54.938045,53.930105000000005,10.631093518518519,8.553914238683127,1.00794,14.01,1519.0,1504.99,91.51185185185184,105.73986282578873,14.01,1.0,16.0,15.0,8.925925925925926,7.187928669410151,1.0,1.0,4.0,3.0,1.6296296296296295,0.5596707818930041,1.0,31.0,139.0,108.0,53.51851851851852,20.016460905349795,31.0,1.55,3.44,1.89,2.7892592592592593,0.6155829903978051,2.2,1.0,2.0,1.0,1.5555555555555556,0.49382716049382713,1.0,0.0,4.0,4.0,2.0,1.9259259259259258,0.0,0.0,5.0,5.0,0.18518518518518517,0.35665294924554186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.740740740740741,2.436213991769547,1.0,0.0,1.0,1.0,0.4444444444444444,0.49382716049382713,0.0,0.0,3.0,3.0,1.1111111111111112,1.0699588477366255,0.0,0.0,5.0,5.0,0.18518518518518517,0.35665294924554186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.7407407407407407,0.6584362139917695,1.0,6.615,14.76875,8.15375,8.469077266922223,1.648068681708642,6.615,0.0,7.853,7.853,3.9670370370370365,3.820109739368999,0.0,0.0,0.000310120689655,0.000310120689655,1.1485951468703703e-05,2.2121091717503425e-05,0.0,12.0,217.0,205.0,113.96296296296296,90.63374485596708,12.0,d,Mn,-0.26654,d,Mn,-0.26654,0.0,-282000.0,0.3999999999999999,1.89,1.49,1.1713333333333331,0.5898773289065233
ZnO,15,ZnO,[Zn+2].[O-2],8.0,30.0,22.0,19.0,11.0,8.0,69.0,87.0,18.0,78.0,9.0,69.0,15.9994,65.38,49.380599999999994,40.689699999999995,24.690299999999997,15.9994,54.8,692.68,637.88,373.73999999999995,318.93999999999994,54.8,12.0,16.0,4.0,14.0,2.0,12.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,122.0,56.0,94.0,28.0,66.0,1.65,3.44,1.79,2.545,0.895,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.105,13.96,4.855,11.5325,2.4275,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,103.0,91.0,12.0,p,O,-0.338381,s,Zn,-0.222725,0.11565599999999998,-282000.0,1.79,1.79,0.0,1.79,0.0
KOH,14,KOH,[K+].[OH-],1.0,19.0,18.0,9.333333333333334,6.4444444444444455,1.0,3.0,92.0,89.0,60.666666666666664,38.44444444444445,3.0,1.00794,39.0983,38.090360000000004,18.70188,13.597613333333333,1.00794,14.01,336.53,322.52,135.11333333333332,134.27777777777774,14.01,1.0,16.0,15.0,6.0,6.666666666666667,1.0,1.0,4.0,3.0,2.3333333333333335,1.1111111111111112,1.0,31.0,203.0,172.0,100.0,68.66666666666667,31.0,0.82,3.44,2.62,2.1533333333333333,0.888888888888889,0.82,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.6666666666666665,2.222222222222222,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,6.615,73.1066666667,66.4916666667,29.608888888899997,28.99851851853333,6.615,0.0,7.853,7.853,2.6176666666666666,3.490222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,145.0,88.66666666666667,12.0,p,O,-0.338381,s,H,-0.233471,0.10490999999999998,-282000.0,1.2399999999999998,2.62,1.3800000000000003,1.93,0.9758073580374358
Nd 2 O 3,14,Nd2O3,O=[Nd]O[Nd]=O,8.0,60.0,52.0,28.8,24.96,8.0,19.0,87.0,68.0,59.8,32.64,87.0,15.9994,144.242,128.24259999999998,67.29643999999999,61.556448,15.9994,54.8,1294.0,1239.2,550.48,594.816,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,201.0,135.0,120.0,64.8,66.0,1.14,3.44,2.3,2.52,1.1039999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,4.8,0.0,2.0,10.0,8.0,5.2,3.8400000000000007,2.0,9.105,34.81,25.705000000000002,19.387,12.338400000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,f,Nd,-0.179508,f,Nd,-0.179508,0.0,-282000.0,2.3,2.3,0.0,2.3,0.0
FeCl 2,14,FeCl2,Cl[Fe]Cl,17.0,26.0,9.0,20.0,4.0,17.0,55.0,94.0,39.0,81.0,17.333333333333332,94.0,35.453,55.845,20.391999999999996,42.25033333333334,9.06311111111111,35.453,171.6,1811.0,1639.4,718.0666666666666,728.6222222222223,171.6,8.0,17.0,9.0,14.0,4.0,17.0,3.0,4.0,1.0,3.3333333333333335,0.4444444444444445,3.0,102.0,132.0,30.0,112.0,13.333333333333334,102.0,1.83,3.16,1.33,2.716666666666667,0.5911111111111111,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.333333333333333,0.44444444444444436,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.3333333333333333,1.0,10.73,24.4975,13.767499999999998,19.90833333333333,6.118888888888889,24.4975,0.0,2.493,2.493,1.662,1.1079999999999999,2.493,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555557,0.0,64.0,229.0,165.0,119.0,73.33333333333333,64.0,d,Fe,-0.295049,d,Fe,-0.295049,0.0,-349000.0,1.33,1.33,0.0,1.33,0.0
CuO,14,CuO,O=[Cu],8.0,29.0,21.0,18.5,10.5,8.0,64.0,87.0,23.0,75.5,11.5,64.0,15.9994,63.546,47.5466,39.7727,23.7733,15.9994,54.8,1357.77,1302.97,706.285,651.485,54.8,11.0,16.0,5.0,13.5,2.5,11.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,132.0,66.0,99.0,33.0,66.0,1.9,3.44,1.54,2.67,0.77,1.9,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.5,2.5,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,1.0,9.105,11.07,1.9649999999999999,10.0875,0.9824999999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,118.5,106.5,12.0,d,Cu,-0.202272,d,Cu,-0.202272,0.0,-282000.0,1.54,1.54,0.0,1.54,0.0
Cobalt chlorine hexahydrate,14,Cl2CoH12O6,O.O.O.O.O.O.[Cl-].[Cl-].[Co+2],1.0,27.0,26.0,5.761904761904762,5.442176870748299,1.0,58.0,94.0,36.0,89.14285714285714,4.190476190476192,92.0,1.00794,58.933195,57.925255,11.330041666666668,11.79668761904762,1.00794,14.01,1768.0,1753.99,124.19619047619047,165.58204081632653,14.01,1.0,17.0,16.0,7.190476190476191,7.07482993197279,1.0,1.0,4.0,3.0,1.619047619047619,0.7074829931972789,1.0,31.0,126.0,95.0,52.285714285714285,24.3265306122449,31.0,1.88,3.44,1.56,2.6304761904761906,0.5634467120181406,2.2,1.0,2.0,1.0,1.4285714285714286,0.489795918367347,1.0,0.0,5.0,5.0,1.619047619047619,2.00453514739229,0.0,0.0,7.0,7.0,0.3333333333333333,0.634920634920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.380952380952381,2.72108843537415,1.0,0.0,1.0,1.0,0.5714285714285714,0.489795918367347,1.0,0.0,2.0,2.0,0.6666666666666666,0.8253968253968255,0.0,0.0,3.0,3.0,0.14285714285714285,0.27210884353741494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.380952380952381,0.507936507936508,1.0,6.615,24.4975,17.8825,9.202380952380953,3.0126530612244897,6.615,0.0,7.853,7.853,4.724857142857142,3.5750204081632653,7.853,0.0,1.5484712,1.5484712,0.07373672380952381,0.14045090249433106,0.0,12.0,194.0,182.0,129.61904761904762,79.70975056689342,194.0,p,Cl,-0.32038,p,Cl,-0.32038,0.0,-298750.0,1.17,1.4900000000000002,0.3200000000000003,1.1946153846153846,0.2262741699796954
ErCl3·6H2O,14,ErCl3·6H2O,O.O.O.O.O.O.Cl[Er](Cl)Cl,1.0,68.0,67.0,8.136363636363637,7.859504132231405,1.0,35.0,94.0,59.0,88.31818181818181,5.56611570247934,92.0,1.00794,167.259,166.25106,17.35044,18.565112727272727,1.00794,14.01,1770.0,1755.99,126.44181818181819,161.7302479338843,14.01,1.0,17.0,16.0,7.363636363636363,7.338842975206611,1.0,1.0,6.0,5.0,1.7727272727272727,0.8429752066115703,1.0,31.0,189.0,158.0,57.40909090909091,28.809917355371898,31.0,1.24,3.44,2.2,2.6254545454545455,0.5900826446280991,2.2,1.0,2.0,1.0,1.4545454545454546,0.4958677685950414,1.0,0.0,5.0,5.0,1.7727272727272727,2.09504132231405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.5454545454545454,1.0413223140495869,0.0,1.0,14.0,13.0,3.772727272727273,3.024793388429752,1.0,0.0,1.0,1.0,0.5454545454545454,0.4958677685950414,1.0,0.0,2.0,2.0,0.6818181818181818,0.8057851239669421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.09090909090909091,0.17355371900826444,0.0,1.0,2.0,1.0,1.3181818181818181,0.43388429752066116,1.0,6.615,30.585,23.97,10.82215909090909,5.52626033057851,6.615,0.0,7.853,7.853,4.623409090909091,3.523190082644628,7.853,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,126.63636363636364,79.61157024793388,194.0,f,Er,-0.278577,f,Er,-0.278577,0.0,-304333.3333333333,1.1466666666666665,2.1066666666666665,0.96,1.2205128205128202,0.6788225099390855
AgCF3SO3,13,AgCF3SO3,FC(F)(F)S(=O)(=O)[O-].[Ag+],6.0,47.0,41.0,13.333333333333334,8.074074074074073,8.0,65.0,93.0,28.0,85.55555555555556,6.469135802469135,87.0,12.0107,107.8682,95.8575,28.548589955555556,18.408004464197532,15.9994,53.5,3823.0,3769.5,641.2433333333333,838.9874074074074,53.5,11.0,17.0,6.0,15.555555555555555,1.3580246913580247,16.0,2.0,5.0,3.0,2.4444444444444446,0.6913580246913581,2.0,57.0,145.0,88.0,77.22222222222223,21.23456790123457,57.0,1.93,3.98,2.05,3.2577777777777777,0.602962962962963,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,5.0,5.0,3.6666666666666665,1.1851851851851851,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,6.666666666666667,1.1851851851851853,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,4.0,4.0,1.6666666666666667,0.8148148148148148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.7777777777777777,0.691358024691358,1.0,5.64,25.786875,20.146874999999998,11.577152777777776,4.213904320987654,9.105,0.0,4.496,4.496,1.4008888888888889,1.2452345679012344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,63.333333333333336,66.44444444444444,12.0,d,Ag,-0.298706,d,Ag,-0.298706,0.0,-305000.0,1.1299999999999994,1.7799999999999996,0.6500000000000001,1.3566666666666662,0.36692415201691664
Ni(OAc)2 4H2O,13,Ni(OAc)2·4H2O,O.O.O.O.CC(=O)O[Ni]OC(=O)C,1.0,28.0,27.0,5.0344827586206895,3.895362663495838,1.0,61.0,92.0,31.0,87.13793103448276,4.694411414982164,92.0,1.00794,58.6934,57.68546,9.684184827586206,8.377063971462544,1.00794,14.01,3823.0,3808.99,612.5565517241379,962.5667063020214,14.01,1.0,16.0,15.0,8.275862068965518,7.024970273483947,1.0,1.0,4.0,3.0,1.5862068965517242,0.5659928656361475,1.0,31.0,124.0,93.0,52.48275862068966,20.741973840665874,31.0,1.91,3.44,1.53,2.6658620689655175,0.5338882282996432,2.2,1.0,2.0,1.0,1.5172413793103448,0.4994054696789536,1.0,0.0,4.0,4.0,1.6551724137931034,1.7122473246135554,0.0,0.0,8.0,8.0,0.27586206896551724,0.5326991676575505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,3.4482758620689653,2.363852556480381,1.0,0.0,1.0,1.0,0.4827586206896552,0.4994054696789536,1.0,0.0,4.0,4.0,1.2413793103448276,1.2841854934601664,0.0,0.0,2.0,2.0,0.06896551724137931,0.13317479191438764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.793103448275862,0.7657550535077288,1.0,5.64,10.32,4.680000000000001,7.466896551724139,1.326492271105827,6.615,0.0,7.853,7.853,4.411241379310344,3.346458977407848,7.853,0.0,0.5953947,0.5953947,0.020530851724137933,0.039645782639714626,0.0,12.0,225.0,213.0,132.31034482758622,82.97265160523187,194.0,s,H,-0.233471,s,H,-0.233471,0.0,-282000.0,0.8900000000000001,1.53,0.6399999999999999,1.1815789473684208,0.2556893173893406
Ni(OAc) 2 ·2H 2 O,13,Ni(OAc)2·2H2O,O.O.O.O=C[O-].[Ni+2].[O-]C=O,1.0,28.0,27.0,5.478260869565218,3.89413988657845,1.0,61.0,92.0,31.0,86.30434782608695,5.436672967863896,92.0,1.00794,58.6934,57.68546,10.643947826086956,8.379137240075613,1.00794,14.01,3823.0,3808.99,765.1521739130435,1147.3251417769377,14.01,1.0,16.0,15.0,8.869565217391305,6.8431001890359155,1.0,1.0,4.0,3.0,1.6521739130434783,0.5671077504725899,1.0,31.0,124.0,93.0,55.04347826086956,20.907372400756145,31.0,1.91,3.44,1.53,2.6795652173913043,0.5289981096408316,2.2,1.0,2.0,1.0,1.565217391304348,0.4914933837429112,1.0,0.0,4.0,4.0,1.7391304347826086,1.66351606805293,0.0,0.0,8.0,8.0,0.34782608695652173,0.6654064272211719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,3.652173913043478,2.3062381852551983,1.0,0.0,1.0,1.0,0.43478260869565216,0.4914933837429112,1.0,0.0,4.0,4.0,1.391304347826087,1.330812854442344,0.0,0.0,2.0,2.0,0.08695652173913043,0.16635160680529298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.9130434782608696,0.7939508506616256,1.0,5.64,10.32,4.680000000000001,7.472608695652174,1.3831758034026467,6.615,0.0,7.853,7.853,4.196260869565218,3.284030245746692,7.853,0.0,0.5953947,0.5953947,0.025886726086956524,0.0495224325141777,0.0,12.0,225.0,213.0,132.04347826086956,83.5085066162571,194.0,s,H,-0.233471,s,H,-0.233471,0.0,-282000.0,0.8900000000000001,1.53,0.6399999999999999,1.166,0.26139582586142746
